,Durat,Flags,Flows,Packets Bytes,Prot,Port
2393,0.0,INT,79,1,UDP,50843
2394,4.947,SPA_,4626,49,TCP,49172
2395,0.036000000000000004,PA_,1623,3,TCP,80
2396,2.656,PA_,451109,324,TCP,53
2397,0.0,INT,199,1,UDP,13363
2398,0.34,SRPA_,1774,9,TCP,80
2399,0.06,PA_,120,2,TCP,53
2400,0.185,PA_,136,2,TCP,51884
2401,1.9880000000000002,INT,874,2,UDP,64003
2402,0.23199999999999998,SPA_,336,3,TCP,2697
2403,0.0,INT,86,1,UDP,13363
2404,0.001,SA_,126,2,TCP,13363
2405,0.0,INT,87,1,UDP,62766
2406,0.0,INT,74,1,UDP,6881
2407,0.22699999999999998,PA_,730,3,TCP,80
2408,0.0,INT,78,1,UDP,80
2409,0.0,INT,189,1,UDP,53
2410,0.0,INT,175,1,UDP,13363
2411,0.031,PA_,120,2,TCP,5096
2412,3.214,PA_,1159,13,TCP,53
2413,0.015,PA_,278,2,TCP,45983
2414,0.0,INT,176,1,UDP,62575
2415,3.051,FSPA_,872,11,TCP,53
2416,0.524,PA_,565,3,TCP,20321
2417,0.0,INT,81,1,UDP,40504
2418,0.0,INT,62,1,UDP,2898
2419,0.0,FA_,120,2,TCP,34497
2420,0.657,_FSPA,862,10,TCP,13363
2421,2.334,FA_,132,2,TCP,60276
2422,0.0,INT,60,1,UDP,123
2423,0.055999999999999994,PA_,143,2,TCP,1398
2424,3.985,PA_,2844,4,TCP,50763
2425,0.0,INT,86,1,UDP,52074
2426,0.0,INT,466,1,UDP,49665
2427,0.0,INT,182,1,UDP,53
2428,0.0,PA_,119,1,TCP,80
2429,0.0,INT,72,1,UDP,56134
2430,0.20199999999999999,PA_,483,4,TCP,443
2431,0.0,PA_,185,2,TCP,80
2432,0.0,INT,76,1,UDP,13363
2433,0.0,A_,60,1,TCP,53
2434,0.0,INT,141,1,UDP,443
2435,0.0,INT,165,1,UDP,47703
2436,0.0,INT,2880,3,UDP,34250
2437,0.0,INT,148,1,UDP,47208
2438,0.0,FA_,60,1,TCP,1944
2439,0.0,PA_,233,1,TCP,13363
2440,2.336,FSPA_,844,7,TCP,54763
2441,0.0,INT,76,1,UDP,19231
2442,2.042,INT,744,3,UDP,443
2443,3.8,SPA_,1567,5,TCP,54623
2444,0.0,INT,81,1,UDP,53
2445,0.0,INT,133,1,UDP,80
2446,0.546,PA_,330,4,TCP,34050
2447,1.271,RA_,180,3,TCP,53
2448,3.267,PA_,1000,5,TCP,56319
2449,0.0,INT,62,1,UDP,13363
2450,0.136,PA_,1446,3,TCP,80
2451,1.2670000000000001,S_,194,3,TCP,13363
2452,4.6160000000000005,A_,3180,53,TCP,80
2453,0.0,A_,66,1,TCP,48988
2454,0.0,INT,86,1,UDP,3491
2455,0.0,INT,73,1,UDP,1150
2456,0.0,INT,181,1,UDP,5222
2457,0.0,INT,74,1,UDP,53
2458,0.0,INT,133,1,UDP,80
2459,0.0,INT,88,1,UDP,53
2460,0.0,INT,81,1,UDP,48464
2461,0.0,INT,74,1,UDP,12431
2462,0.0,INT,133,1,UDP,161
2463,0.0,FA_,120,2,TCP,161
2464,2.0140000000000002,INT,156,2,UDP,52122
2465,0.0,INT,76,1,UDP,50466
2466,0.0,INT,76,1,UDP,80
2467,0.0,INT,90,1,UDP,1935
2468,0.0,ECO,148,2,ICMP,17444
2469,4.092,PA_,23810,20,TCP,5000
2470,0.0,FA_,60,1,TCP,29862
2471,0.0,FA_,60,1,TCP,80
2472,4.949,PA_,266,4,TCP,54940
2473,0.0,INT,81,1,UDP,13363
2474,0.098,FA_,132,2,TCP,55235
2475,0.0,INT,133,1,UDP,33850
2476,2.665,PA_,17629,179,TCP,64762
2477,0.004,_FSPA,491,3,TCP,21329
2478,0.0,INT,74,1,UDP,61850
2479,0.0,INT,77,1,UDP,53
2480,0.009000000000000001,PA_,1369,2,TCP,21009
2481,0.531,PA_,176,2,TCP,52149
2482,0.0,INT,60,1,UDP,49864
2483,0.182,PA_,3690,4,TCP,50849
2484,0.0,A_,66,1,TCP,13363
2485,0.0,INT,75,1,UDP,80
2486,0.0,INT,427,1,UDP,10010
2487,0.0,INT,60,1,UDP,49419
2488,0.429,PA_,574,3,TCP,54068
2489,0.0,PA_,119,1,TCP,34219
2490,0.0,INT,81,1,UDP,13363
2491,0.223,_FSPA,840,4,TCP,52219
2492,0.0,ECO,148,2,ICMP,80
2493,0.0,INT,174,1,UDP,443
2494,0.0,INT,81,1,UDP,53
2495,0.0,INT,201,1,UDP,50654
2496,0.0,INT,73,1,UDP,80
2497,0.0,A_,60,1,TCP,58102
2498,0.0,INT,409,2,UDP,38564
2499,3.452,SA_,192,3,TCP,8890
2500,0.0,SA_,74,1,TCP,13363
2501,0.34299999999999997,PA_,268,3,TCP,54340
2502,0.0,INT,327,1,UDP,53
2503,0.0,A_,66,1,TCP,80
2504,0.0,INT,74,1,UDP,53
2505,0.223,SPA_,970,4,TCP,80
2506,0.0,INT,72,1,UDP,52480
2507,0.0,INT,76,1,UDP,13363
2508,0.253,PA_,637,2,TCP,13363
2509,0.0,INT,120,1,UDP,54021
2510,0.0,INT,240,2,UDP,53
2511,0.0,A_,66,1,TCP,15141
2512,0.005,PA_,3557,3,TCP,80
2513,4.935,A_,1800,30,TCP,21338
2514,4.9910000000000005,A_,924,14,TCP,13363
2515,0.0,INT,62,1,UDP,4628
2516,0.0,INT,1506,1,UDP,27658
2517,0.0,INT,508,1,UDP,28228
2518,0.222,FSPA_,699,5,TCP,56287
2519,0.0,INT,60,1,UDP,57775
2520,0.18899999999999997,PA_,803,4,TCP,49450
2521,0.0,INT,301,1,UDP,80
2522,0.0,INT,283,1,UDP,51692
2523,0.0,INT,179,1,UDP,46424
2524,0.0,SA_,66,1,TCP,53368
2525,0.0,INT,62,1,UDP,52160
2526,0.0,INT,81,1,UDP,53
2527,0.0,INT,60,1,UDP,36576
2528,0.0,A_,60,1,TCP,50763
2529,0.0,A_,60,1,TCP,80
2530,0.0,FA_,60,1,TCP,443
2531,0.0,INT,60,1,IGMP,31074
2532,0.0,PA_,60,1,TCP,51463
2533,4.552,SPA_,2082,6,TCP,52079
2534,2.6430000000000002,PA_,592,9,TCP,60363
2535,0.0,INT,190,1,UDP,13363
2536,0.04,PA_,1692,4,TCP,50791
2537,2.081,PA_,958,3,TCP,41433
2538,0.0,INT,73,1,UDP,53
2539,0.0,SA_,66,1,TCP,57711
2540,0.008,SA_,126,2,TCP,53
2541,0.2,A_,120,2,TCP,554
2542,0.0,INT,79,1,UDP,80
2543,0.0,PA_,421,1,TCP,993
2544,2.316,FSPA_,842,7,TCP,55741
2545,0.0,INT,133,1,UDP,80
2546,0.021,PA_,2366,2,TCP,56323
2547,0.0,INT,619,1,UDP,80
2548,0.0,INT,77,1,UDP,1695
2549,0.0,INT,131,1,UDP,53
2550,0.0,INT,85,1,UDP,6889
2551,0.657,RA_,120,2,TCP,13363
2552,0.0,INT,90,1,UDP,80
2553,0.019,PA_,1422,2,TCP,80
2554,0.258,PA_,128,2,TCP,6881
2555,0.0,INT,62,1,UDP,53
2556,0.0,INT,75,1,UDP,55836
2557,4.422,SPA_,10570,13,TCP,43579
2558,0.0,INT,86,1,UDP,54592
2559,0.0,INT,64,1,UDP,60406
2560,4.9110000000000005,A_,1740,29,TCP,52585
2561,0.0,SA_,66,1,TCP,1150
2562,0.429,PA_,736,3,TCP,8500
2563,0.22699999999999998,PA_,216,3,TCP,13363
2564,0.802,INT,137,2,UDP,54134
2565,0.0,INT,107,1,UDP,443
2566,0.0,INT,178,1,UDP,80
2567,0.0,INT,134,1,UDP,43375
2568,0.0,INT,67,1,UDP,6881
2569,0.34,PA_,1374,4,TCP,80
2570,0.0,INT,160,1,UDP,53
2571,3.214,PA_,960,3,TCP,1108
2572,2.015,INT,120,2,UDP,2872
2573,0.0,A_,60,1,TCP,443
2574,0.0,INT,82,1,UDP,53
2575,2.029,INT,488,2,UDP,52941
2576,0.0,FA_,60,1,TCP,13363
2577,0.0,A_,60,1,TCP,13363
2578,1.546,A_,132,2,TCP,53
2579,0.0,INT,101,1,UDP,443
2580,4.917,PA_,82873,57,TCP,52237
2581,0.0,FA_,60,1,TCP,13363
2582,0.0,INT,133,1,UDP,14811
2583,0.0,INT,76,1,UDP,13363
2584,0.0,INT,133,1,UDP,62764
2585,0.0,INT,130,1,UDP,41805
2586,0.0,INT,81,1,UDP,443
2587,0.0,INT,72,1,UDP,53
2588,0.0,INT,79,1,UDP,44076
2589,4.123,A_,600,10,TCP,60276
2590,0.0,A_,60,1,TCP,43349
2591,0.93,PA_,561,7,TCP,13363
2592,0.0,INT,73,1,UDP,1077
2593,0.002,PA_,1407,2,TCP,65235
2594,0.0,INT,128,1,UDP,44680
2595,0.0,A_,66,1,TCP,13363
2596,0.0,INT,60,1,UDP,443
2597,0.0,INT,81,1,UDP,443
2598,0.024,S_,148,2,TCP,53
2599,4.346,INT,120,2,UDP,42348
2600,0.0,A_,60,1,TCP,21104
2601,0.358,A_,132,2,TCP,55270
2602,0.0,INT,107,1,UDP,5222
2603,0.0,INT,78,1,UDP,80
2604,0.0,INT,143,1,UDP,10054
2605,0.0,INT,133,1,UDP,80
2606,0.0,INT,194,1,UDP,13363
2607,0.0,A_,66,1,TCP,49253
2608,0.08800000000000001,SPA_,8423,9,TCP,50153
2609,0.0,INT,89,1,UDP,51903
2610,0.0,INT,107,1,UDP,62763
2611,0.0,INT,75,1,UDP,52112
2612,0.0,INT,147,1,UDP,52703
2613,0.0,PA_,76,1,TCP,42110
2614,2.1919999999999997,RA_,120,2,TCP,4049
2615,0.0,INT,133,1,UDP,53004
2616,4.878,A_,5520,92,TCP,995
2617,0.725,_FSPA,50744,38,TCP,30497
2618,0.0,INT,81,1,UDP,53
2619,0.034,PA_,1100,2,TCP,55865
2620,0.943,RA_,180,3,TCP,52760
2621,0.008,FPA_,225,3,TCP,46042
2622,0.0,INT,81,1,UDP,49198
2623,0.0,INT,127,1,UDP,40141
2624,0.0,INT,60,1,UDP,53
2625,0.0,INT,75,1,UDP,38380
2626,0.0,INT,75,1,UDP,7979
2627,4.28,PA_,8899,12,TCP,443
2628,0.0,PA_,1945,2,TCP,13363
2629,0.0,INT,60,1,UDP,32956
2630,0.0,INT,143,1,UDP,80
2631,0.0,INT,76,1,UDP,52725
2632,0.325,SPA_,726,3,TCP,58451
2633,0.0,INT,619,1,UDP,80
2634,2.048,PA_,3133,7,TCP,53
2635,0.0,INT,81,1,UDP,7821
2636,4.949,PA_,1787,20,TCP,443
2637,0.0,INT,71,1,UDP,62683
2638,0.0,FA_,66,1,TCP,53
2639,0.0,INT,72,1,UDP,53
2640,0.009000000000000001,A_,120,2,TCP,47111
2641,0.0,INT,197,1,UDP,13363
2642,0.0,INT,273,1,UDP,13363
2643,0.648,INT,211,3,UDP,58741
2644,0.498,SPA_,1981,7,TCP,80
2645,0.0,RED,148,2,ICMP,49375
2646,0.5710000000000001,PA_,1076,8,TCP,52238
2647,0.0,INT,74,1,UDP,1162
2648,0.0,A_,60,1,TCP,13363
2649,0.0,INT,60,1,UDP,6202
2650,0.0,INT,186,1,UDP,49475
2651,0.0,PA_,140,1,TCP,53
2652,0.012,SRPA_,1464,5,TCP,63022
2653,0.0,INT,83,1,UDP,80
2654,0.73,PA_,2377,5,TCP,53
2655,0.0,INT,466,1,UDP,35504
2656,4.46,PA_,93405,65,TCP,52955
2657,0.0,A_,66,1,TCP,52582
2658,0.272,SPA_,2739,10,TCP,53
2659,0.0,FA_,60,1,TCP,50839
2660,0.0,FA_,60,1,TCP,44402
2661,0.0,INT,133,1,UDP,13363
2662,0.0,INT,133,1,UDP,13363
2663,0.0,INT,318,1,UDP,4595
2664,0.836,PA_,5122,12,TCP,443
2665,0.6659999999999999,SRPA_,4808,64,TCP,80
2666,0.0,INT,60,1,UDP,6881
2667,0.0,INT,81,1,UDP,50306
2668,0.0,PA_,167,1,TCP,45232
2669,0.0,PA_,190,1,TCP,49378
2670,0.0,INT,79,1,UDP,59488
2671,0.0,INT,60,1,UDP,43393
2672,2.022,INT,302,2,UDP,59332
2673,0.0,INT,81,1,UDP,443
2674,0.0,INT,418,2,UDP,44076
2675,0.0,INT,60,1,UDP,15140
2676,0.0,A_,60,1,TCP,80
2677,0.11599999999999999,PA_,304,2,TCP,58675
2678,0.0,INT,133,1,UDP,21339
2679,0.001,SA_,126,2,TCP,13253
2680,0.0,INT,198,1,UDP,80
2681,0.0,INT,60,1,UDP,1150
2682,4.6560000000000015,RA_,120,2,TCP,1025
2683,0.0,INT,79,1,UDP,80
2684,0.0,INT,481,1,UDP,80
2685,2.3040000000000003,FA_,132,2,TCP,13363
2686,4.052,PA_,9103,10,TCP,443
2687,0.0,INT,78,1,UDP,58669
2688,0.0,INT,81,1,UDP,13363
2689,0.0,PA_,68,1,TCP,80
2690,0.0,INT,479,1,UDP,29378
2691,0.0,INT,62,1,UDP,49010
2692,0.0,INT,248,1,UDP,28115
2693,0.223,_FSPA,840,4,TCP,49159
2694,3.1630000000000003,PA_,1592,6,TCP,80
2695,4.16,SPA_,71888,51,TCP,80
2696,3.4989999999999997,PA_,1638,15,TCP,53
2697,0.0,INT,77,1,UDP,443
2698,0.0,INT,74,1,UDP,53
2699,0.0,INT,229,1,UDP,13363
2700,0.0,INT,81,1,UDP,80
2701,0.0,INT,62,1,UDP,13363
2702,0.051,SPA_,3415,8,TCP,13363
2703,0.0,INT,81,1,UDP,13363
2704,0.0,INT,68,1,UDP,21591
2705,0.0,PA_,253,2,TCP,443
2706,0.045,SPA_,6453,7,TCP,1194
2707,0.0,INT,81,1,UDP,2166
2708,0.0,FA_,60,1,TCP,443
2709,0.0,INT,127,1,UDP,47069
2710,0.0,ECR,148,2,ICMP,13363
2711,0.0,ECR,148,2,ICMP,53
2712,0.062,PA_,120,2,TCP,58298
2713,0.0,URP,173,1,ICMP,1150
2714,0.0,INT,177,1,UDP,80
2715,0.0,INT,68,1,UDP,62771
2716,0.342,_FSPA,43822,38,TCP,64911
2717,0.0,INT,60,1,ARP,80
2718,0.6990000000000001,PA_,1753,5,TCP,62592
2719,4.812,PA_,4955,78,TCP,13363
2720,0.0,PA_,214,2,TCP,27815
2721,0.0,INT,76,1,UDP,80
2722,0.267,PA_,129,2,TCP,51304
2723,0.0,INT,160,1,UDP,1150
2724,0.0,A_,60,1,TCP,62745
2725,0.0,INT,133,1,UDP,13363
2726,0.12,PA_,120,2,TCP,80
2727,0.0,INT,63,1,UDP,443
2728,0.0,INT,145,1,UDP,56085
2729,0.077,SPA_,814,4,TCP,5222
2730,0.086,PA_,136,2,TCP,53
2731,0.0,SA_,66,1,TCP,53
2732,0.0,INT,60,1,UDP,52775
2733,0.0,RA_,60,1,TCP,56808
2734,0.0,INT,145,1,UDP,60106
2735,0.0,INT,62,1,UDP,59913
2736,0.011000000000000001,PA_,1422,2,TCP,6881
2737,2.398,RA_,120,2,TCP,13363
2738,0.0,INT,75,1,UDP,47325
2739,0.15,PA_,2050,3,TCP,48989
2740,0.0,INT,74,1,UDP,2131
2741,0.0,INT,90,1,UDP,80
2742,0.256,FSPA_,699,5,TCP,18339
2743,0.0,INT,64,1,UDP,53598
2744,0.0,INT,141,1,UDP,53
2745,0.0,INT,71,1,UDP,37907
2746,0.037000000000000005,PA_,1040,2,TCP,13363
2747,0.008,FA_,120,2,TCP,57860
2748,0.136,FSPA_,1391,21,TCP,53
2749,0.0,INT,87,1,IPX/SPX,13363
2750,0.0,INT,86,1,UDP,80
2751,0.12300000000000001,A_,132,2,TCP,13363
2752,0.0,INT,77,1,UDP,53
2753,0.0,INT,454,1,UDP,1065
2754,0.15,FSPA_,1757,6,TCP,55355
2755,0.002,INT,429,2,UDP,13363
2756,0.0,INT,72,1,UDP,53
2757,2.7060000000000004,INT,144,2,UDP,53
2758,0.0,INT,189,1,UDP,49010
2759,0.0,A_,60,1,TCP,58697
2760,4.0089999999999995,INT,755,5,UDP,443
2761,0.0,R_,60,1,TCP,13363
2762,0.446,PA_,284,3,TCP,80
2763,0.0,FPA_,169,2,TCP,53
2764,0.0,INT,462,1,UDP,53
2765,0.0,INT,81,1,UDP,13363
2766,0.0,INT,161,1,UDP,53982
2767,0.0,INT,327,1,UDP,443
2768,0.27899999999999997,PA_,1763,3,TCP,60553
2769,0.003,SPA_,1419,3,TCP,80
2770,0.0,INT,479,1,UDP,13363
2771,0.192,_FSPA,1099,5,TCP,32871
2772,0.0,PA_,1650,2,TCP,56819
2773,0.0,INT,510,1,UDP,52623
2774,0.0,INT,481,1,UDP,443
2775,0.18100000000000002,_FSPA,28402,23,TCP,50452
2776,0.0,FA_,120,2,TCP,31604
2777,0.0,INT,327,1,UDP,443
2778,0.0,PA_,2244,2,TCP,80
2779,0.337,PA_,185,3,TCP,14887
2780,0.0,RA_,60,1,TCP,49389
2781,0.0,PA_,60,1,TCP,53
2782,0.0,INT,151,1,UDP,443
2783,0.0,A_,66,1,TCP,49869
2784,0.0,INT,81,1,UDP,60003
2785,0.0,INT,90,1,UDP,52107
2786,0.0,FA_,66,1,TCP,50614
2787,0.0,INT,133,1,UDP,80
2788,4.942,PA_,83104,61,TCP,1249
2789,0.0,INT,133,1,UDP,80
2790,0.0,INT,107,1,UDP,2693
2791,0.0,INT,62,1,UDP,53059
2792,0.0,URP,135,1,ICMP,80
2793,0.0,A_,66,1,TCP,80
2794,0.0,SA_,74,1,TCP,60028
2795,0.004,SPA_,6802,7,TCP,28304
2796,0.0,FA_,60,1,TCP,43413
2797,0.0,PA_,60,1,TCP,13363
2798,0.0,INT,121,1,UDP,13363
2799,0.0,INT,78,1,UDP,443
2800,0.0,INT,107,1,UDP,57633
2801,0.0,INT,492,1,UDP,5081
2802,0.0,INT,137,1,UDP,13363
2803,0.0,INT,87,1,UDP,53
2804,0.0,INT,60,1,UDP,51413
2805,0.0,FA_,66,1,TCP,13363
2806,0.0,INT,62,1,UDP,34449
2807,0.0,INT,76,1,UDP,13363
2808,0.358,PA_,183,3,TCP,13363
2809,0.0,INT,133,1,UDP,35143
2810,0.0,INT,80,1,UDP,32819
2811,0.0,INT,81,1,UDP,64634
2812,0.0,INT,76,1,UDP,10010
2813,0.97,SPA_,614,8,TCP,31669
2814,0.0,INT,506,1,UDP,8000
2815,0.0,ECO,148,2,ICMP,2779
2816,0.6629999999999999,FA_,198,3,TCP,13363
2817,0.0,INT,195,1,UDP,59646
2818,4.37,SPA_,1504,5,TCP,443
2819,0.0,INT,82,1,UDP,80
2820,0.0,INT,81,1,UDP,80
2821,0.0,INT,176,1,UDP,1150
2822,0.0,INT,95,1,UDP,51805
2823,0.0,PA_,60,1,TCP,443
2824,0.0,INT,326,1,UDP,13363
2825,0.0,A_,60,1,TCP,56849
2826,0.0,INT,62,1,UDP,46151
2827,0.266,PA_,402,2,TCP,21349
2828,0.0,INT,124,1,UDP,14110
2829,1.952,PA_,17105,13,TCP,27662
2830,0.153,PA_,409,3,TCP,5223
2831,0.0,A_,66,1,TCP,13363
2832,0.0,INT,60,1,UDP,53
2833,0.375,SPA_,2792,6,TCP,57188
2834,0.0,FA_,60,1,TCP,59663
2835,4.698,PA_,725,9,TCP,55648
2836,0.0,INT,133,1,UDP,20297
2837,0.0,INT,74,1,UDP,55774
2838,0.0,A_,60,1,TCP,13363
2839,0.0,A_,60,1,TCP,21337
2840,0.0,INT,121,1,UDP,80
2841,0.0,A_,66,1,TCP,53
2842,0.0,INT,177,1,UDP,443
2843,0.008,FA_,120,2,TCP,13363
2844,0.0,PA_,186,2,TCP,52030
2845,0.066,PA_,3338,7,TCP,39454
2846,0.9590000000000001,RA_,180,3,TCP,13363
2847,0.0,INT,203,1,UDP,80
2848,0.035,_FSPA,2072,6,TCP,2140
2849,0.858,_FSPA,2804,6,TCP,35133
2850,0.0,A_,60,1,TCP,32918
2851,0.012,INT,121,2,UDP,443
2852,0.0,INT,107,1,UDP,10001
2853,0.0,INT,74,1,UDP,49161
2854,2.068,INT,420,3,UDP,33033
2855,0.0,INT,60,1,UDP,1398
2856,0.0,INT,60,1,UDP,443
2857,0.0,INT,1506,1,UDP,13363
2858,0.055999999999999994,PA_,120,2,TCP,1150
2859,0.0,INT,81,1,UDP,80
2860,0.0,ECO,148,2,ICMP,57943
2861,0.0,INT,107,1,UDP,52944
2862,0.0,INT,432,2,UDP,13363
2863,0.0,INT,133,1,UDP,58477
2864,0.0,INT,73,1,UDP,49868
2865,0.0,INT,112,1,UDP,52044
2866,1.546,PA_,495,2,TCP,13363
2867,0.0,INT,133,1,UDP,54473
2868,0.0,INT,148,1,UDP,52849
2869,0.0,PA_,409,1,TCP,80
2870,0.0,INT,508,1,UDP,27017
2871,4.953,A_,2112,32,TCP,15437
2872,0.0,PA_,60,1,TCP,59762
2873,0.0,INT,112,1,UDP,13363
2874,0.0,RA_,60,1,TCP,80
2875,1.123,A_,120,2,TCP,50937
2876,0.068,FSPA_,2962,7,TCP,1150
2877,0.0,A_,66,1,TCP,8125
2878,0.0,INT,108,1,UDP,59693
2879,0.0,PA_,60,1,TCP,443
2880,0.11800000000000001,PA_,150,2,TCP,53
2881,0.0,INT,112,1,UDP,123
2882,0.0,INT,60,1,UDP,28901
2883,0.0,INT,62,1,UDP,53
2884,4.027,SA_,132,2,TCP,34807
2885,0.077,INT,564,2,UDP,80
2886,0.256,PA_,123,2,TCP,53
2887,0.038,A_,132,2,TCP,49759
2888,0.0,INT,177,1,UDP,13363
2889,0.0,INT,81,1,UDP,58950
2890,0.0,INT,88,1,UDP,50951
2891,0.0,INT,60,1,UDP,53
2892,0.0,INT,141,1,UDP,13363
2893,3.1689999999999996,PA_,510,3,TCP,25683
2894,0.0,INT,60,1,UDP,42618
2895,0.0,INT,60,1,UDP,44784
2896,0.0,SA_,66,1,TCP,31460
2897,0.081,RA_,120,2,TCP,36671
2898,0.0,INT,81,1,UDP,61518
2899,1.79,SPA_,4198,18,TCP,63624
2900,0.0,INT,177,1,UDP,3306
2901,0.0,A_,60,1,TCP,2060
2902,0.0,INT,60,1,UDP,123
2903,0.0,INT,60,1,UDP,33972
2904,0.447,PA_,374,2,TCP,13363
2905,4.044,SPA_,9227,12,TCP,1205
2906,0.0,INT,60,1,UDP,50802
2907,0.0,INT,133,1,UDP,57100
2908,0.0,A_,66,1,TCP,53
2909,0.405,PA_,229,3,TCP,53
2910,0.0,PA_,60,1,TCP,1104
2911,0.0,INT,73,1,UDP,13363
2912,4.123,PA_,23810,20,TCP,11079
2913,0.4320000000000001,PA_,2521,3,TCP,80
2914,3.2960000000000003,SPA_,15722,26,TCP,49483
2915,0.0,INT,145,1,UDP,80
2916,0.106,SPA_,1197,4,TCP,3751
2917,0.0,INT,127,1,UDP,993
2918,0.0,INT,182,1,UDP,2704
2919,0.129,PA_,1024,3,TCP,1150
2920,0.0,INT,495,1,UDP,35541
2921,0.002,SPA_,1000,2,TCP,13363
2922,0.19399999999999998,PA_,129,2,TCP,80
2923,0.0,INT,76,1,UDP,13363
2924,0.0,INT,418,2,UDP,49708
2925,0.0,FA_,66,1,TCP,13363
2926,2.888,RA_,120,2,TCP,161
2927,0.0,INT,126,1,UDP,80
2928,0.0,INT,74,1,UDP,52500
2929,0.0,INT,133,1,UDP,443
2930,0.0,INT,177,1,UDP,80
2931,4.92,A_,1740,29,TCP,13363
2932,0.0,INT,133,1,UDP,13363
2933,0.0,INT,98,1,UDP,55560
2934,0.0,INT,76,1,UDP,13363
2935,0.0,INT,123,1,UDP,50749
2936,0.0,A_,60,1,TCP,53
2937,0.0,INT,73,1,UDP,80
2938,0.0,INT,90,1,UDP,80
2939,0.0,PA_,409,1,TCP,39463
2940,0.0,INT,91,1,UDP,24694
2941,0.0,INT,60,1,UDP,45766
2942,0.419,_FSPA,51440,36,TCP,123
2943,0.0,INT,81,1,UDP,19841
2944,0.0,INT,174,1,UDP,44574
2945,0.0,INT,60,1,UDP,50523
2946,0.027000000000000003,SPA_,1382,3,TCP,37691
2947,0.0,PA_,60,1,TCP,13363
2948,0.0,INT,81,1,UDP,1150
2949,0.0,INT,501,1,UDP,53
2950,0.0,INT,619,1,UDP,80
2951,0.0,INT,74,1,UDP,53
2952,0.0,INT,62,1,UDP,53
2953,0.0,INT,60,1,UDP,443
2954,0.0,INT,133,1,UDP,39498
2955,0.0,INT,127,1,UDP,53
2956,3.051,INT,282,2,UDP,53
2957,0.083,PA_,843,4,TCP,60818
2958,0.0,A_,66,1,TCP,53
2959,0.0,INT,90,1,UDP,52230
2960,0.0,INT,133,1,UDP,39628
2961,0.0,INT,77,1,UDP,13363
2962,0.6990000000000001,PA_,836,11,TCP,59385
2963,0.0,PA_,60,1,TCP,13363
2964,2.005,INT,294,2,UDP,49991
2965,0.0,INT,80,1,UDP,13363
2966,0.0,INT,67,1,UDP,443
2967,0.214,PA_,129,2,TCP,52213
2968,0.0,INT,60,1,UDP,53
2969,0.0,INT,112,1,UDP,13363
2970,0.223,FSPA_,699,5,TCP,13363
2971,1.548,SPA_,4207,9,TCP,54428
2972,0.0,FA_,120,2,TCP,13363
2973,3.005,PA_,466,4,TCP,10746
2974,1.045,PA_,502,6,TCP,13363
2975,0.0,PA_,384,1,TCP,53
2976,0.0,INT,98,1,UDP,38380
2977,0.0,INT,133,1,UDP,6881
2978,0.0,INT,75,1,UDP,443
2979,1.114,SPA_,1543,7,TCP,13363
2980,0.0,INT,2861,3,UDP,56050
2981,4.989,A_,3300,55,TCP,52531
2982,0.28600000000000003,PA_,187,2,TCP,38948
2983,0.001,INT,360,3,UDP,14554
2984,0.0,FA_,66,1,TCP,13363
2985,3.528,FPA_,424,5,TCP,45433
2986,0.8190000000000001,SPA_,3793,12,TCP,1041
2987,0.254,SRPA_,1020,5,TCP,21326
2988,0.0,INT,76,1,UDP,80
2989,0.0,INT,63,1,UDP,50810
2990,0.322,PA_,186,3,TCP,6433
2991,0.0,INT,86,1,UDP,1
2992,0.0,INT,117,1,UDP,80
2993,0.0,INT,78,1,UDP,13363
2994,0.0,A_,60,1,TCP,13363
2995,0.626,PA_,120,2,TCP,26413
2996,0.0,INT,133,1,UDP,13363
2997,0.606,PA_,441,4,TCP,53
2998,0.0,A_,60,1,TCP,80
2999,0.0,INT,90,1,UDP,34707
3000,0.0,INT,60,1,UDP,80
3001,1.4380000000000002,PA_,568,8,TCP,1194
3002,0.0,INT,133,1,UDP,30848
3003,0.0,INT,84,1,UDP,53
3004,0.0,INT,79,1,UDP,61268
3005,0.0,INT,108,1,UDP,13302
3006,0.0,INT,66,1,UDP,53
3007,0.214,PA_,652,3,TCP,13363
3008,0.0,INT,76,1,UDP,37632
3009,0.0,INT,76,1,UDP,53
3010,0.606,FPA_,3530,6,TCP,28394
3011,0.0,INT,205,1,UDP,51678
3012,0.0,INT,81,1,UDP,53
3013,0.0,INT,72,1,UDP,59952
3014,0.0,INT,133,1,UDP,53
3015,0.0,INT,88,1,UDP,443
3016,4.232,SA_,132,2,TCP,16033
3017,0.0,INT,60,1,UDP,53
3018,0.0,INT,80,1,UDP,53
3019,0.0,INT,200,1,UDP,51980
3020,0.0,INT,74,1,UDP,22227
3021,0.0,PA_,107,1,TCP,34757
3022,0.0,INT,112,1,UDP,24240
3023,0.20199999999999999,PA_,279,3,TCP,53
3024,0.0,SA_,66,1,TCP,44076
3025,0.0,INT,81,1,UDP,1275
3026,4.1080000000000005,URH,280,4,ICMP,49375
3027,0.0,INT,112,1,UDP,6881
3028,1.146,PA_,306,3,TCP,80
3029,0.0,INT,141,1,UDP,53
3030,0.23600000000000002,PA_,287,4,TCP,443
3031,0.0,INT,197,1,UDP,53
3032,0.0,INT,74,1,UDP,13363
3033,0.0,INT,70,1,UDP,53
3034,0.0,INT,112,1,UDP,17500
